job_title,skill
Lead Data Engineer (Spark) @ Addepto,AI
Lead Data Engineer (Spark) @ Addepto,Airflow
Lead Data Engineer (Spark) @ Addepto,Docker
Lead Data Engineer (Spark) @ Addepto,Kubernetes
Senior Data Engineer (Databricks) @ Addepto,Python
Senior Data Engineer (Databricks) @ Addepto,SQL
Senior Data Engineer (Databricks) @ Addepto,AI
Senior Data Engineer (Databricks) @ Addepto,Airflow
Data Engineer (GCP experienced) @ Innowise,SQL
Data Engineer (GCP experienced) @ Innowise,Google Cloud
Data Engineer (GCP experienced) @ Innowise,BigQuery
Senior ITSM Data Engineer @ DCG,Python
Senior ITSM Data Engineer @ DCG,SQL
Senior ITSM Data Engineer @ DCG,Snowflake
Senior ITSM Data Engineer @ DCG,AI
Senior ITSM Data Engineer @ DCG,ETL
Senior ITSM Data Engineer @ DCG,Airflow
Senior ITSM Data Engineer @ DCG,PostgreSQL
Data engineer AI/ML @ Connectis_,Python
Data engineer AI/ML @ Connectis_,Databricks
Data engineer AI/ML @ Connectis_,Spark
Data engineer AI/ML @ Connectis_,Machine Learning
Data engineer AI/ML @ Connectis_,Git
Databricks Data Engineer/Architect @ Spyrosoft,Python
Databricks Data Engineer/Architect @ Spyrosoft,SQL
Databricks Data Engineer/Architect @ Spyrosoft,Azure
Databricks Data Engineer/Architect @ Spyrosoft,AWS
Databricks Data Engineer/Architect @ Spyrosoft,Databricks
Databricks Data Engineer/Architect @ Spyrosoft,ETL
GCP Data Engineer @ Verita HR,Python
GCP Data Engineer @ Verita HR,SQL
GCP Data Engineer @ Verita HR,Spark
GCP Data Engineer @ Verita HR,AI
GCP Data Engineer @ Verita HR,Airflow
Junior Data Engineer (Azure Data Factory) @ Addepto,Python
Junior Data Engineer (Azure Data Factory) @ Addepto,SQL
Junior Data Engineer (Azure Data Factory) @ Addepto,Excel
Junior Data Engineer (Azure Data Factory) @ Addepto,Azure
Junior Data Engineer (Azure Data Factory) @ Addepto,ETL
Senior Data Engineer (Azure Data Factory) @ Addepto,Python
Senior Data Engineer (Azure Data Factory) @ Addepto,SQL
Senior Data Engineer (Azure Data Factory) @ Addepto,Excel
Senior Data Engineer (Azure Data Factory) @ Addepto,Azure
Senior Data Engineer (Azure Data Factory) @ Addepto,Databricks
Senior Data Engineer (Azure Data Factory) @ Addepto,ETL
Senior Data Engineer (m/f) @ Antal,Python
Senior Data Engineer (m/f) @ Antal,SQL
Senior Data Engineer (m/f) @ Antal,Docker
Senior Data Engineer (m/f) @ Antal,Kubernetes
Senior Data Engineer (m/f) @ Antal,Git
Senior Data Engineer (m/f) @ Antal,PostgreSQL
Senior Data Engineer (Snowflake) @ Ework Group,Snowflake
Senior Data Engineer (Snowflake) @ Ework Group,AI
Senior Data Engineer (Snowflake) @ Ework Group,Airflow
Regular Data Engineer @ Square One Resources,SQL
Regular Data Engineer @ Square One Resources,Hadoop
Remote Data Engineer (AWS) @ Ework Group,AWS
Remote Data Engineer (AWS) @ Ework Group,Snowflake
Remote Data Engineer (AWS) @ Ework Group,Docker
Remote Data Engineer (AWS) @ Ework Group,Redshift
Data Engineer with German language @ Innowise,Python
Data Engineer with German language @ Innowise,SQL
Data Engineer with German language @ Innowise,Azure
Data Engineer with German language @ Innowise,AWS
Data Engineer with German language @ Innowise,Google Cloud
Data Engineer with German language @ Innowise,Databricks
Data Engineer with German language @ Innowise,Spark
Data Engineer with German language @ Innowise,Hadoop
Data Engineer with German language @ Innowise,ETL
Data Engineer with German language @ Innowise,PostgreSQL
Data Engineer with German language @ Innowise,MySQL
Data engineer @ ITFS Sp. z o.o.,Python
Data engineer @ ITFS Sp. z o.o.,SQL
Data engineer @ ITFS Sp. z o.o.,Azure
Data engineer @ ITFS Sp. z o.o.,Databricks
Data engineer @ ITFS Sp. z o.o.,Spark
Data Engineer @ ITFS Sp. z o.o.,Python
Data Engineer @ ITFS Sp. z o.o.,SQL
Data Engineer @ ITFS Sp. z o.o.,AWS
Data Engineer @ ITFS Sp. z o.o.,Spark
Data Engineer @ ITFS Sp. z o.o.,ETL
Data Engineer @ ITFS Sp. z o.o.,PostgreSQL
Data Engineer / Data Architect (Azure Databricks) @ Square One Resources,Python
Data Engineer / Data Architect (Azure Databricks) @ Square One Resources,SQL
Data Engineer / Data Architect (Azure Databricks) @ Square One Resources,Azure
Data Engineer / Data Architect (Azure Databricks) @ Square One Resources,Databricks
Data Engineer @ PKO Finat Sp. z o.o.,SQL
Data Engineer @ PKO Finat Sp. z o.o.,ETL
Senior Data Engineer with Python @ Link Group,Python
Senior Data Engineer with Python @ Link Group,Azure
Senior Data Engineer with Python @ Link Group,AWS
Senior Data Engineer with Python @ Link Group,ETL
Senior Data Engineer @ Mindbox Sp. z o.o.,SQL
Senior Data Engineer @ Mindbox Sp. z o.o.,Excel
Senior Data Engineer @ Mindbox Sp. z o.o.,Azure
Senior Data Engineer @ Mindbox Sp. z o.o.,Databricks
Senior Data Engineer @ Mindbox Sp. z o.o.,Spark
Senior Data Engineer @ Mindbox Sp. z o.o.,Kafka
Senior Data Engineer @ Mindbox Sp. z o.o.,AI
Senior Data Engineer @ Mindbox Sp. z o.o.,Airflow
Senior Data Engineer @ Mindbox Sp. z o.o.,Docker
Senior Data Engineer @ Mindbox Sp. z o.o.,Kubernetes
"Data Engineer (Airflow, ClickHouse) @ Square One Resources",SQL
"Data Engineer (Airflow, ClickHouse) @ Square One Resources",AI
"Data Engineer (Airflow, ClickHouse) @ Square One Resources",ETL
"Data Engineer (Airflow, ClickHouse) @ Square One Resources",Airflow
Senior Data Engineer @ DCG sp. z o.o.,Snowflake
Senior Data Engineer @ DCG sp. z o.o.,AI
Senior Data Engineer @ DCG sp. z o.o.,Airflow
Senior Data Engineer @ DCG sp. z o.o.,Python
Senior Data Engineer @ DCG sp. z o.o.,SQL
Senior Data Engineer @ DCG sp. z o.o.,AWS
Senior Data Engineer @ DCG sp. z o.o.,Spark
Senior Data Engineer @ DCG sp. z o.o.,AI
Senior Data Engineer @ DCG sp. z o.o.,ETL
Infrastructure Data Engineer @ Mindbox Sp. z o.o.,Azure
Infrastructure Data Engineer @ Mindbox Sp. z o.o.,Databricks
Infrastructure Data Engineer @ Mindbox Sp. z o.o.,Kubernetes
Lead Data Engineer (Python | PySpark | Databricks) @ 1dea,Python
Lead Data Engineer (Python | PySpark | Databricks) @ 1dea,Databricks
Lead Data Engineer (Python | PySpark | Databricks) @ 1dea,Spark
Senior Data Engineer @ Xebia sp. z o.o.,Python
Senior Data Engineer @ Xebia sp. z o.o.,SQL
Senior Data Engineer @ Xebia sp. z o.o.,Google Cloud
Senior Data Engineer @ Xebia sp. z o.o.,AI
Senior Data Engineer @ Xebia sp. z o.o.,BigQuery
Senior Data Engineer @ Mindbox Sp. z o.o.,SQL
Senior Data Engineer @ Mindbox Sp. z o.o.,Azure
Senior Data Engineer @ Mindbox Sp. z o.o.,ETL
Regular Data Engineer (he/she) @ ASTEK Polska,Python
Regular Data Engineer (he/she) @ ASTEK Polska,SQL
Regular Data Engineer (he/she) @ ASTEK Polska,Power BI
Regular Data Engineer (he/she) @ ASTEK Polska,AI
Regular Data Engineer (he/she) @ ASTEK Polska,Airflow
Regular Data Engineer (he/she) @ ASTEK Polska,BigQuery
Regular Data Engineer (he/she) @ ASTEK Polska,Looker
Data Engineer (Databricks) @ Xebia sp. z o.o.,Python
Data Engineer (Databricks) @ Xebia sp. z o.o.,SQL
Data Engineer (Databricks) @ Xebia sp. z o.o.,Databricks
Data Engineer (Databricks) @ Xebia sp. z o.o.,Spark
Data Engineer (Databricks) @ Xebia sp. z o.o.,AI
Data Engineer (Databricks) @ Xebia sp. z o.o.,Airflow
Backend Data Engineer @ Xebia sp. z o.o.,SQL
Backend Data Engineer @ Xebia sp. z o.o.,Spark
Backend Data Engineer @ Xebia sp. z o.o.,AI
Backend Data Engineer @ Xebia sp. z o.o.,Kubernetes
Backend Data Engineer @ Xebia sp. z o.o.,BigQuery
Backend Data Engineer @ Xebia sp. z o.o.,Data Analytics
Flink Data Engineer @ Xebia sp. z o.o.,AI
Flink Data Engineer @ Xebia sp. z o.o.,BigQuery
"Data Engineer (Defence, Security and Aerospace) @ Spyrosoft",Python
"Data Engineer (Defence, Security and Aerospace) @ Spyrosoft",SQL
"Data Engineer (Defence, Security and Aerospace) @ Spyrosoft",Power BI
"Data Engineer (Defence, Security and Aerospace) @ Spyrosoft",Tableau
"Data Engineer (Defence, Security and Aerospace) @ Spyrosoft",ETL
"Data Engineer (Defence, Security and Aerospace) @ Spyrosoft",Looker
"Data Engineer (Defence, Security and Aerospace) @ Spyrosoft",Qlik
"Data Engineer (Defence, Security and Aerospace) @ Spyrosoft",Data Analytics
GCP Data Engineer @ Mindbox Sp. z o.o.,Python
GCP Data Engineer @ Mindbox Sp. z o.o.,SQL
GCP Data Engineer @ Mindbox Sp. z o.o.,Google Cloud
GCP Data Engineer @ Mindbox Sp. z o.o.,Snowflake
GCP Data Engineer @ Mindbox Sp. z o.o.,Spark
GCP Data Engineer @ Mindbox Sp. z o.o.,AI
GCP Data Engineer @ Mindbox Sp. z o.o.,Airflow
GCP Data Engineer @ Mindbox Sp. z o.o.,BigQuery
Senior Data Engineer (with Informatica experience) @ N-iX,SQL
Senior Data Engineer (with Informatica experience) @ N-iX,Azure
Senior Data Engineer (with Informatica experience) @ N-iX,AWS
Senior Data Engineer (with Informatica experience) @ N-iX,AI
Senior Data Engineer (with Informatica experience) @ N-iX,Airflow
"Senior Data Engineer (Python / GenAI) | Kraków, hybrid @ Antal",Python
"Senior Data Engineer (Python / GenAI) | Kraków, hybrid @ Antal",SQL
"Senior Data Engineer (Python / GenAI) | Kraków, hybrid @ Antal",Azure
"Senior Data Engineer (Python / GenAI) | Kraków, hybrid @ Antal",Hadoop
"Senior Data Engineer (Python / GenAI) | Kraków, hybrid @ Antal",PostgreSQL
"Senior Data Engineer (Python / GenAI) | Kraków, hybrid @ Antal",MongoDB
"Senior Data Engineer (Python / GenAI) | Kraków, hybrid @ Antal",BigQuery
mid Data Engineer @ CLOUDFIDE SP. Z.O.O,Python
mid Data Engineer @ CLOUDFIDE SP. Z.O.O,SQL
mid Data Engineer @ CLOUDFIDE SP. Z.O.O,Azure
mid Data Engineer @ CLOUDFIDE SP. Z.O.O,AWS
mid Data Engineer @ CLOUDFIDE SP. Z.O.O,ETL
mid Data Engineer @ CLOUDFIDE SP. Z.O.O,PostgreSQL
Senior Data Engineer @ Auctane Poland Sp. z o.o.,Python
Senior Data Engineer @ Auctane Poland Sp. z o.o.,SQL
Senior Data Engineer @ Auctane Poland Sp. z o.o.,AWS
Senior Data Engineer @ Auctane Poland Sp. z o.o.,Spark
Senior Data Engineer @ Auctane Poland Sp. z o.o.,AI
Senior Data Engineer @ Auctane Poland Sp. z o.o.,Pandas
Senior Data Engineer @ Auctane Poland Sp. z o.o.,Airflow
Senior Data Engineer with Databricks Azure @ Link Group,Python
Senior Data Engineer with Databricks Azure @ Link Group,Azure
Senior Data Engineer with Databricks Azure @ Link Group,Databricks
Senior Data Engineer with Databricks Azure @ Link Group,Git
Senior GCP Data Engineer @ Xebia sp. z o.o.,SQL
Senior GCP Data Engineer @ Xebia sp. z o.o.,Spark
Senior GCP Data Engineer @ Xebia sp. z o.o.,BigQuery
Senior Data Engineer (Databricks) @ CLOUDFIDE SP. Z.O.O,Python
Senior Data Engineer (Databricks) @ CLOUDFIDE SP. Z.O.O,SQL
Senior Data Engineer (Databricks) @ CLOUDFIDE SP. Z.O.O,Azure
Senior Data Engineer (Databricks) @ CLOUDFIDE SP. Z.O.O,AWS
Senior Data Engineer (Databricks) @ CLOUDFIDE SP. Z.O.O,AI
Senior Data Engineer (Databricks) @ CLOUDFIDE SP. Z.O.O,ETL
Senior Data Engineer (Databricks) @ CLOUDFIDE SP. Z.O.O,PostgreSQL
Data Engineer,Python
Data Engineer,Excel
Data Engineer,Python
Data Engineer,SQL
Data Engineer,Power BI
Data Engineer,Snowflake
Data Platform Engineer @ Elitmind,Python
Data Platform Engineer @ Elitmind,SQL
Data Platform Engineer @ Elitmind,Azure
Data Platform Engineer @ Elitmind,AI
Data Platform Engineer @ Elitmind,Data Analysis
Data Operations Engineer @ DCG,Python
Data Operations Engineer @ DCG,SQL
Data Operations Engineer @ DCG,Hadoop
Data Operations Engineer @ DCG,Git
Senior Data Engineer – medical industry (f/m/x) @ Sii Polska,Python
Senior Data Engineer – medical industry (f/m/x) @ Sii Polska,SQL
Senior Data Engineer – medical industry (f/m/x) @ Sii Polska,AWS
Senior Data Engineer – medical industry (f/m/x) @ Sii Polska,ETL
Senior Data Engineer – medical industry (f/m/x) @ Sii Polska,Redshift
Data Engineer with Cloud (m/f/d) @ Square One Resources,Python
Data Engineer with Cloud (m/f/d) @ Square One Resources,SQL
Data Engineer with Cloud (m/f/d) @ Square One Resources,AI
Data Engineer with Cloud (m/f/d) @ Square One Resources,Airflow
Data Engineer (Apache Flink & Kafka / Confluent Platform) @ Square One Resources,SQL
Data Engineer (Apache Flink & Kafka / Confluent Platform) @ Square One Resources,Kafka
Data Engineer (Apache Flink & Kafka / Confluent Platform) @ Square One Resources,AI
Data Engineer (Apache Flink & Kafka / Confluent Platform) @ Square One Resources,Kubernetes
Data Engineer,AI
Data Engineer,ETL
Senior Data Engineer with AWS and Snowflake (f/m/x) @ SquareOne,Python
Senior Data Engineer with AWS and Snowflake (f/m/x) @ SquareOne,AWS
Senior Data Engineer with AWS and Snowflake (f/m/x) @ SquareOne,Snowflake
Senior Data Engineer with AWS and Snowflake (f/m/x) @ SquareOne,AI
Senior Data Engineer GenAI @ Diverse CG Sp. z o.o. Sp.k.,AI
Senior Data Engineer GenAI @ Diverse CG Sp. z o.o. Sp.k.,LLM
Data Engineer - Customer Value and Digital Engagement Department @ T-Mobile Polska,SQL
Data Engineer - Customer Value and Digital Engagement Department @ T-Mobile Polska,AI
Data Engineer - Customer Value and Digital Engagement Department @ T-Mobile Polska,ETL
Data Engineer - Customer Value and Digital Engagement Department @ T-Mobile Polska,Airflow
Data Engineer - Customer Value and Digital Engagement Department @ T-Mobile Polska,BigQuery
Big Data Engineer with Spark/Scala (f/m/x) @ Sii Polska,Python
Big Data Engineer with Spark/Scala (f/m/x) @ Sii Polska,SQL
Big Data Engineer with Spark/Scala (f/m/x) @ Sii Polska,Spark
Big Data Engineer with Spark/Scala (f/m/x) @ Sii Polska,AI
Big Data Engineer with Spark/Scala (f/m/x) @ Sii Polska,Airflow
Big Data Engineer with Spark/Scala (f/m/x) @ Sii Polska,Git
Senior Data Engineer,AI
Senior Data Test Engineer @ iTeamly,Git
Senior Data Platform Engineer @ MOTIFE,Python
Senior Data Platform Engineer @ MOTIFE,SQL
Senior Data Platform Engineer @ MOTIFE,AWS
Senior Data Platform Engineer @ MOTIFE,PostgreSQL
Senior Data Platform Engineer @ MOTIFE,MySQL
Data DevOps Engineer @ Link Group,Python
Data DevOps Engineer @ Link Group,SQL
Data DevOps Engineer @ Link Group,Azure
Data DevOps Engineer @ Link Group,Databricks
Data DevOps Engineer @ Link Group,Spark
GCP Data Engineer - Customer Value and Digital Engagement Department @ T-Mobile Polska,SQL
GCP Data Engineer - Customer Value and Digital Engagement Department @ T-Mobile Polska,Spark
GCP Data Engineer - Customer Value and Digital Engagement Department @ T-Mobile Polska,AI
GCP Data Engineer - Customer Value and Digital Engagement Department @ T-Mobile Polska,Airflow
GCP Data Engineer - Customer Value and Digital Engagement Department @ T-Mobile Polska,BigQuery
Big Data Engineer Spark/Scala @ Diverse CG Sp. z o.o. Sp.k.,Python
Big Data Engineer Spark/Scala @ Diverse CG Sp. z o.o. Sp.k.,SQL
Big Data Engineer Spark/Scala @ Diverse CG Sp. z o.o. Sp.k.,AWS
Big Data Engineer Spark/Scala @ Diverse CG Sp. z o.o. Sp.k.,Spark
Big Data Engineer Spark/Scala @ Diverse CG Sp. z o.o. Sp.k.,Hadoop
Big Data Engineer Spark/Scala @ Diverse CG Sp. z o.o. Sp.k.,Git
Data Engineer (Snowflake),AI
"Data Engineer, LabOps",ETL
"(F / M) Data Engineer (Snowflake, ETL, BI) - Full remote (F/M) @ ASTEK Polska",SQL
"(F / M) Data Engineer (Snowflake, ETL, BI) - Full remote (F/M) @ ASTEK Polska",Tableau
"(F / M) Data Engineer (Snowflake, ETL, BI) - Full remote (F/M) @ ASTEK Polska",Databricks
"(F / M) Data Engineer (Snowflake, ETL, BI) - Full remote (F/M) @ ASTEK Polska",Snowflake
"(F / M) Data Engineer (Snowflake, ETL, BI) - Full remote (F/M) @ ASTEK Polska",ETL
"(F / M) Data Engineer (Snowflake, ETL, BI) - Full remote (F/M) @ ASTEK Polska",Git
Tech Lead Data Engineer - GCP - Customer Value Management & Analytics B2C Departament​ @ T-Mobile Polska,Python
Tech Lead Data Engineer - GCP - Customer Value Management & Analytics B2C Departament​ @ T-Mobile Polska,SQL
Tech Lead Data Engineer - GCP - Customer Value Management & Analytics B2C Departament​ @ T-Mobile Polska,Spark
Tech Lead Data Engineer - GCP - Customer Value Management & Analytics B2C Departament​ @ T-Mobile Polska,AI
Tech Lead Data Engineer - GCP - Customer Value Management & Analytics B2C Departament​ @ T-Mobile Polska,Airflow
Tech Lead Data Engineer - GCP - Customer Value Management & Analytics B2C Departament​ @ T-Mobile Polska,BigQuery
Media Data Engineer (Databricks),Databricks
Media Data Engineer (Databricks),AI
"Senior Data Engineer, LabOps",ETL
"Senior Staff, Data Engineer",AI
Senior AI Data Engineer,AI
Oracle Data Engineer / ODI Developer,SQL
Oracle Data Engineer / ODI Developer,ETL
Senior AI / Data Integration Engineer (GenAI) @ Antal,Python
Senior AI / Data Integration Engineer (GenAI) @ Antal,SQL
Senior AI / Data Integration Engineer (GenAI) @ Antal,Azure
Senior AI / Data Integration Engineer (GenAI) @ Antal,Hadoop
Senior AI / Data Integration Engineer (GenAI) @ Antal,AI
Senior AI / Data Integration Engineer (GenAI) @ Antal,GenAI
Senior AI / Data Integration Engineer (GenAI) @ Antal,LLM
Senior AI / Data Integration Engineer (GenAI) @ Antal,ETL
Senior AI / Data Integration Engineer (GenAI) @ Antal,BigQuery
Geospatial Data Software Engineer (Regular/Senior) @ Spyrosoft,Python
Geospatial Data Software Engineer (Regular/Senior) @ Spyrosoft,Azure
Geospatial Data Software Engineer (Regular/Senior) @ Spyrosoft,AWS
Principal Backend / Big Data Engineer,AI
"Senior Data/DWH Engineer - Snowflake, DBT @ Link Group",Python
"Senior Data/DWH Engineer - Snowflake, DBT @ Link Group",Snowflake
"Senior Data/DWH Engineer - Snowflake, DBT @ Link Group",AI
